taxon_id	taxon_rank	scientific_name	synonym	tolid_prefix	common_name	subspecies	species	genus	family	order	class	phylum	kingdom	c_value	genome_size	genome_size_kmer	genome_size_draft	contig_n50	gene_count	assembly_date	assembly_level	assembly_span	biosample	scaffold_n50	busco_completeness	mitochondrion_assembly_span	chromosome_number	haploid_number	ploidy	insdc_open	published	sequencing_status	data_generation	in_assembly
461413	species	Proechimys gularis	["Proechimys gularis"]	["mProGul"]	["Ecuadoran spiny rat"]		Proechimys gularis	Proechimys	Echimyidae	Rodentia	Mammalia	Chordata	Metazoa	5.83984375	5711520000					2023-04-03		2670098964					62	20	2					
2025600	species	Proechimys brevicauda	["Proechimys bolivianus"]	["mProBre"]			Proechimys brevicauda	Proechimys	Echimyidae	Rodentia	Mammalia	Chordata	Metazoa	5.83984375	5711520000					2023-04-03		2670098964					62	20	2					
128106	species	Proechimys cuvieri	["Proechimys cuvieri"]	["mProCuv"]	["Cuvier's spiny rat"]		Proechimys cuvieri	Proechimys	Echimyidae	Rodentia	Mammalia	Chordata	Metazoa	5.83984375	5711520000					2023-04-03		2670098964					62	20	2					
2025911	species	Proechimys echinothrix	["Proechimys echinothrix"]	["mProEch"]			Proechimys echinothrix	Proechimys	Echimyidae	Rodentia	Mammalia	Chordata	Metazoa	5.83984375	5711520000					2023-04-03		2670098964					62	20	2					
2033314	species	Proechimys gardneri	["Proechimys gardneri"]	["mProGar"]			Proechimys gardneri	Proechimys	Echimyidae	Rodentia	Mammalia	Chordata	Metazoa	5.83984375	5711520000					2023-04-03		2670098964					62	20	2					
2033315	species	Proechimys goeldii	["Proechimys goeldii"]	["mProGoe"]			Proechimys goeldii	Proechimys	Echimyidae	Rodentia	Mammalia	Chordata	Metazoa	5.83984375	5711520000					2023-04-03		2670098964					62	20	2					
10163	species	Proechimys guairae	["Proechimys guairae"]	["mProGua"]	["Guaira spiny rat"]		Proechimys guairae	Proechimys	Echimyidae	Rodentia	Mammalia	Chordata	Metazoa	6.2109375	6073380000					2023-04-03		2670098964					42	26	2					
128105	species	Proechimys guyannensis	["Proechimys guyannensis"]	["mProGuy"]	["Cayenne spiny rat"]		Proechimys guyannensis	Proechimys	Echimyidae	Rodentia	Mammalia	Chordata	Metazoa	5.46875	5349660000					2023-04-03		2670098964					40	20	2					
461414	species	Proechimys hoplomyoides	["Proechimys hoplomyoides"]	["mProHop"]	["Guyanan spiny-rat"]		Proechimys hoplomyoides	Proechimys	Echimyidae	Rodentia	Mammalia	Chordata	Metazoa	5.83984375	5711520000					2023-04-03		2670098964					62	20	2					
2033317	species	Proechimys kulinae	["Proechimys kulinae"]	["mProKul"]			Proechimys kulinae	Proechimys	Echimyidae	Rodentia	Mammalia	Chordata	Metazoa	5.83984375	5711520000					2023-04-03		2670098964					62	20	2					
34837	species	Proechimys longicaudatus	["Proechimys longicaudatus"]	["mProLon"]	["long-tailed spiny rat"]		Proechimys longicaudatus	Proechimys	Echimyidae	Rodentia	Mammalia	Chordata	Metazoa	5.83984375	5711520000					2023-04-03		2670098964					62	20	2					
2033318	species	Proechimys mincae	["Proechimys mincae"]	["mProMin"]			Proechimys mincae	Proechimys	Echimyidae	Rodentia	Mammalia	Chordata	Metazoa	5.83984375	5711520000					2023-04-03		2670098964					62	20	2					
2033319	species	Proechimys pattoni	["Proechimys pattoni"]	["mProPat"]			Proechimys pattoni	Proechimys	Echimyidae	Rodentia	Mammalia	Chordata	Metazoa	5.83984375	5711520000					2023-04-03		2670098964					62	20	2					
2033320	species	Proechimys poliopus	["Proechimys poliopus"]	["mProPol"]			Proechimys poliopus	Proechimys	Echimyidae	Rodentia	Mammalia	Chordata	Metazoa	5.83984375	5711520000					2023-04-03		2670098964					62	20	2					
167953	species	Proechimys quadruplicatus	["Proechimys quadruplicatus"]	["mProQua"]	["Napo spiny rat"]		Proechimys quadruplicatus	Proechimys	Echimyidae	Rodentia	Mammalia	Chordata	Metazoa	5.83984375	5711520000					2023-04-03		2670098964					62	20	2					
510213	species	Proechimys roberti	["Proechimys roberti"]	["mProRob"]	["Roberto's spiny-rat"]		Proechimys roberti	Proechimys	Echimyidae	Rodentia	Mammalia	Chordata	Metazoa	5.83984375	5711520000					2023-04-03		2670098964					62	20	2					
1246547	species	Proechimys semispinosus	["Proechimys semispinosus"]	["mProSem"]	["Central American spiny rat"]		Proechimys semispinosus	Proechimys	Echimyidae	Rodentia	Mammalia	Chordata	Metazoa	3.849609375	3765300000					2023-04-03		2670098964					30	15	2					
42834	species	Proechimys simonsi	["Proechimys hendeei"]	["mProSio"]	["Simon's spiny rat"]		Proechimys simonsi	Proechimys	Echimyidae	Rodentia	Mammalia	Chordata	Metazoa	5.83984375	5711520000					2023-04-03		2670098964					62	20	2					
461415	species	Proechimys steerei	["Proechimys steerei"]	["mProSte"]	["Steere's spiny-rat"]		Proechimys steerei	Proechimys	Echimyidae	Rodentia	Mammalia	Chordata	Metazoa	5.83984375	5711520000					2023-04-03		2670098964					62	20	2					
10149	species	Hydrochoerus hydrochaeris	["Hydrochaerus capybara"]	["mHydHyd"]	["capybara"]		Hydrochoerus hydrochaeris	Hydrochoerus	Hydrochaeridae	Rodentia	Mammalia	Chordata	Metazoa	3.689453125	3663832500			148451		2019-01-16	Scaffold	2734590088	SAMD00144944;SAMN07678143;SAMN15801460	202224			64	32	2	ZOONOMIA	ZOONOMIA	published		
10146	species	Galea musteloides	["Galea musteloides"]	["mGalMus"]	["Cui"]		Galea musteloides	Galea	Caviidae	Rodentia	Mammalia	Chordata	Metazoa	3.94921875	3863100000							3183483470					68	34	2					
29091	species	Dolichotis patagonum	["Dolichotis patagonum"]	["mDolPat"]	["Patagonian cavy"]		Dolichotis patagonum	Dolichotis	Caviidae	Rodentia	Mammalia	Chordata	Metazoa	3.69921875	3618600000			27983		2019-01-16	Scaffold	3289614431	SAMN07678081	31026	72.60000000000001		64	32	2	ZOONOMIA	ZOONOMIA	published		
181543	species	Dolichotis salinicola	["Dolichotis salinicola"]	["mDolSal"]	["Mara"]		Dolichotis salinicola	Dolichotis	Caviidae	Rodentia	Mammalia	Chordata	Metazoa	3.849609375	3765300000							3289614431					64	32	2					
10141	species	Cavia porcellus	["Cavia porcellus"]	["mCavPor"]	["Guinea pig"]		Cavia porcellus	Cavia	Caviidae	Rodentia	Mammalia	Chordata	Metazoa	3.779296875	3696840000			48931253	37416	2023-12-07	Scaffold	3145520116	SAMN02981223;SAMN37383695	75707104	91.80000000000001		64	24	2			insdc_open		
37548	species	Cavia aperea	["Cavia aperea"]	["mCavApe"]	["Brazilian guinea pig"]		Cavia aperea	Cavia	Caviidae	Rodentia	Mammalia	Chordata	Metazoa	4.1640625	4073370000			1039		2014-01-21	Scaffold	2716396567	SAMN02252454	27928671	60.800000000000004		64	24	2			insdc_open		
143287	species	Cavia tschudii	["Cavia tschudii"]	["mCavTsc"]	["Wild guinea pig"]		Cavia tschudii	Cavia	Caviidae	Rodentia	Mammalia	Chordata	Metazoa	4.55078125	4449900000			64807		2019-01-16	Scaffold	3077352510	SAMN07678017	91436			64	24	2	ZOONOMIA	ZOONOMIA	published		
181541	species	Microcavia australis	["Microcavia australis"]	["mMicAus"]	["Rock cavy"]		Microcavia australis	Microcavia	Caviidae	Rodentia	Mammalia	Chordata	Metazoa	3.099609375	3031800000							3183483470					64	32	2					
10166	species	Ctenodactylus gundi	["Ctenodactylus massonii"]	["mCteGun"]	["northern gundi"]		Ctenodactylus gundi	Ctenodactylus	Ctenodactylidae	Rodentia	Mammalia	Chordata	Metazoa	3.689453125	3663832500			218543		2019-01-16	Scaffold	2322471743	SAMN07678018	354548	89.4		64	32	2	ZOONOMIA	ZOONOMIA	published		
108855	species	Abrocoma bennettii	["Abrocoma bennettii"]	["mAbrBen"]	["Chincilla rat"]		Abrocoma bennettii	Abrocoma	Abrocomidae	Rodentia	Mammalia	Chordata	Metazoa	3.599609375	3520800000							2670098964					64	32	2					
108852	species	Cuniculus paca	["Cuniculus paca"]	["mCunPac"]	["Lowland paca"]		Cuniculus paca	Cuniculus	Cuniculidae	Rodentia	Mammalia	Chordata	Metazoa	3.689453125	3663832500			3890		2019-03-22	Scaffold	3399583187	SAMN07678075	3892			64	32	2	ZOONOMIA	ZOONOMIA	published		
10154	species	Lagostomus maximus	["Lagostomus maximus"]	["mLagMax"]	["Plains viscacha"]		Lagostomus maximus	Lagostomus	Chinchillidae	Rodentia	Mammalia	Chordata	Metazoa	3.30078125	3227400000							2390852391					56	28	2					
34839	species	Chinchilla lanigera	["Lagostomus laniger"]	["mChiLan"]	["Chinchilla"]		Chinchilla lanigera	Chinchilla	Chinchillidae	Rodentia	Mammalia	Chordata	Metazoa	3.9609375	3872880000			61105	30122	2012-08-28	Scaffold	2390852391	SAMN00632093	21893125			64	32	2			insdc_open		
10157	species	Myocastor coypus	["Myocaster coypus"]	["mMyoCoy"]	["Nutria, coypu"]		Myocastor coypus	Myocastor	Myocastoridae	Rodentia	Mammalia	Chordata	Metazoa	3.599609375	3520800000			28446		2019-01-16	Scaffold	2903175784	SAMN07678020	35982			42	21	2	ZOONOMIA	ZOONOMIA	published		
108858	species	Dinomys branickii	["Dinomys branickii"]	["mDinBra"]	["pacarana"]		Dinomys branickii	Dinomys	Dinomyidae	Rodentia	Mammalia	Chordata	Metazoa	3.689453125	3663832500			64805		2019-01-16	Scaffold	2688563719	SAMN07678079	77918	79.9		64	32	2	ZOONOMIA	ZOONOMIA	published		
34842	species	Capromys pilorides	["Capromys pilorides"]	["mCapPil"]	["Desmarest's hutia"]		Capromys pilorides	Capromys	Capromyidae	Rodentia	Mammalia	Chordata	Metazoa	3.689453125	3663832500			4080		2019-01-16	Scaffold	3023850356	SAMN07678066	4081			40	20	2	ZOONOMIA	ZOONOMIA	published		
1543403	species	Geocapromys ingrahami	["Geocapromys ingrahami"]	["mGeoIng"]	["Bahamian hutia"]		Geocapromys ingrahami	Geocapromys	Capromyidae	Rodentia	Mammalia	Chordata	Metazoa	3.689453125	3663832500					2023-04-03		3023850356					40	20	2					
170740	species	Octodontomys gliroides	["Octodontomys gliroides"]	["mOctGli"]	["Chozchoz"]		Octodontomys gliroides	Octodontomys	Ctenomyidae	Rodentia	Mammalia	Chordata	Metazoa	4.1015625	4009799999							2834814551					38	19	2					
43321	species	Ctenomys sociabilis	["Ctenomys sociabilis"]	["mCteSoc"]	["social tuco-tuco"]		Ctenomys sociabilis	Ctenomys	Ctenomyidae	Rodentia	Mammalia	Chordata	Metazoa	3.82421875	3740850000			37562		2019-01-16	Scaffold	2834814551	SAMN07678051	49073	72.7		48	24	2	ZOONOMIA	ZOONOMIA	published		
34838	species	Ctenomys boliviensis	["Ctenomys boliviensis"]	["mCteBol"]	["Tuco-tuco"]		Ctenomys boliviensis	Ctenomys	Ctenomyidae	Rodentia	Mammalia	Chordata	Metazoa	4.03515625	3946230000							2834814551					46	23	2					
61866	species	Ctenomys conoveri	["Ctenomys conoveri"]	["mCteCon"]	["Tuco-tuco"]		Ctenomys conoveri	Ctenomys	Ctenomyidae	Rodentia	Mammalia	Chordata	Metazoa	3.900390625	3814200000							2834814551					48	24	2					
2502158	species	Ctenomys fochi	["Ctenomys fochi"]	["mCteFoc"]	["Tuco-tuco"]		Ctenomys fochi	Ctenomys	Ctenomyidae	Rodentia	Mammalia	Chordata	Metazoa	4.55078125	4449900000							2834814551					48	24	2					
61867	species	Ctenomys frater	["Ctenomys frater"]	["mCteFra"]	["Tuco-tuco"]		Ctenomys frater	Ctenomys	Ctenomyidae	Rodentia	Mammalia	Chordata	Metazoa	3.76953125	3687060000							2834814551					52	26	2					
61871	species	Ctenomys leucodon	["Ctenomys leucodon"]	["mCteLeu"]	["Tuco-tuco"]		Ctenomys leucodon	Ctenomys	Ctenomyidae	Rodentia	Mammalia	Chordata	Metazoa	3.880859375	3794640000					2023-04-03		2834814551					36	18	2					
61872	species	Ctenomys lewisi	["Ctenomys lewisi"]	["mCteLew"]	["Tuco-tuco"]		Ctenomys lewisi	Ctenomys	Ctenomyidae	Rodentia	Mammalia	Chordata	Metazoa	3.560546875	3481680000							2834814551					56	28	2					
61874	species	Ctenomys mendocinus	["Ctenomys mendocinus"]	["mCteMen"]	["Tuco-tuco"]		Ctenomys mendocinus	Ctenomys	Ctenomyidae	Rodentia	Mammalia	Chordata	Metazoa	4.8984375	4792200000							2834814551					48	24	2					
61877	species	Ctenomys opimus	["Ctenomys opimus"]	["mCteOpi"]	["Tuco-tuco"]		Ctenomys opimus	Ctenomys	Ctenomyidae	Rodentia	Mammalia	Chordata	Metazoa	3.16015625	3090480000							2834814551					26	13	2					
33552	species	Ctenomys porteousi	["Ctenomys porteousi"]	["mCtePor"]	["Tuco-tuco"]		Ctenomys porteousi	Ctenomys	Ctenomyidae	Rodentia	Mammalia	Chordata	Metazoa	3.19921875	3129600000							2834814551					48	24	2					
61878	species	Ctenomys steinbachi	["Ctenomys steinbachi"]	["mCteSte"]	["Tuco-tuco"]		Ctenomys steinbachi	Ctenomys	Ctenomyidae	Rodentia	Mammalia	Chordata	Metazoa	3.73046875	3647940000							2834814551					10	24	2					
187985	species	Coendou prehensilis	["Coendou platycentrotus"]	["mCoePre"]			Coendou prehensilis	Coendou	Erethizontidae	Rodentia	Mammalia	Chordata	Metazoa	3.689453125	3663832500			32746		2023-02-09	Chromosome	2849765846	SAMN13072004	42412415			42	32	2			insdc_open		
190504	species	Coendou insidiosus	["Coendou insidiosus"]	["mCoeIns"]			Coendou insidiosus	Coendou	Erethizontidae	Rodentia	Mammalia	Chordata	Metazoa	3.689453125	3663832500					2023-04-03		2849765846					42	32	2					
34844	species	Erethizon dorsatum	["Erethizon dorsatum"]	["mEreDor"]	["North American porcupine"]		Erethizon dorsatum	Erethizon	Erethizontidae	Rodentia	Mammalia	Chordata	Metazoa	3.689453125	3663832500			19239546		2023-02-06	Chromosome	2432130964	SAMN10984256;SAMN32359106	127995937			42	32	2	VGP		insdc_open		
192883	species	Hystrix indica	["Hystrix indica"]	["mHysInd"]			Hystrix indica	Hystrix	Hystricidae	Rodentia	Mammalia	Chordata	Metazoa	3.689453125	3663832500					2023-04-03		2364125023					48	24	2					
10137	species	Hystrix cristata	["Hystrix cristata"]	["mHysCri"]	["crested porcupine"]		Hystrix cristata	Hystrix	Hystricidae	Rodentia	Mammalia	Chordata	Metazoa	3.689453125	3663832500			57102		2019-01-16	Scaffold	2470917678	SAMN07678090	64768			48	24	2	ZOONOMIA	ZOONOMIA	published		
143286	species	Hystrix brachyura	["Hystrix brachyura Linnaeus, 1758"]	["mHysBra"]			Hystrix brachyura	Hystrix	Hystricidae	Rodentia	Mammalia	Chordata	Metazoa	3.689453125	3663832500			29439		2021-02-02	Scaffold	2257332368	SAMN10059123	2980431	94.4		48	24	2			insdc_open		
73865	species	Trichys fasciculata	["Trichys fasciculata"]	["mTriFas"]	["long-tailed porcupine"]		Trichys fasciculata	Trichys	Hystricidae	Rodentia	Mammalia	Chordata	Metazoa	3.689453125	3663832500					2023-04-03		2364125023					48	24	2					
10169	species	Thryonomys swinderianus	["Thryonomys swinderianus"]	["mThrSwi"]	["Greater cane rat"]		Thryonomys swinderianus	Thryonomys	Thryonomyidae	Rodentia	Mammalia	Chordata	Metazoa	3.689453125	3663832500			27788		2024-06-12	Scaffold	2422052307	SAMD00267538;SAMN07678129	20890746			64	32	2	ZOONOMIA	ZOONOMIA	published		
340180	species	Laonastes aenigmamus	["Laonastes aenigmamus"]	["mLaoAen"]	["Laotian rock rat"]		Laonastes aenigmamus	Laonastes	Laonastidae	Rodentia	Mammalia	Chordata	Metazoa	3.689453125	3663832500					2023-04-03		2670098964					64	32	2					
10183	species	Petromus typicus	["Petromus typicus"]	["mPetTyp"]	["dassie-rat"]		Petromus typicus	Petromus	Petromuridae	Rodentia	Mammalia	Chordata	Metazoa	3.689453125	3663832500			29916		2019-01-16	Scaffold	2389366989	SAMN07678021	35766			64	32	2	ZOONOMIA	ZOONOMIA	published		
61882	species	Tympanoctomys barrerae	["Tympanoctomys barrerae"]	["mTymBar"]	["Red viscacha rat"]		Tympanoctomys barrerae	Tympanoctomys	Octodontidae	Rodentia	Mammalia	Chordata	Metazoa	8.3984375	8215200000			4179		2017-10-17	Scaffold	2651634209	SAMN06642005	4698			102	51	2			insdc_open		
61880	species	Spalacopus cyanus	["Spalacopus cyanus"]	["mSpaCya"]	["Coruro"]		Spalacopus cyanus	Spalacopus	Octodontidae	Rodentia	Mammalia	Chordata	Metazoa	3.869140625	3784860000					2023-04-03		2651634209					58	29	2					
183515	species	Octodon bridgesii	["Octodon bridgesi"]	["mOctBri"]	["Viscacha rat"]		Octodon bridgesii	Octodon	Octodontidae	Rodentia	Mammalia	Chordata	Metazoa	3.849609375	3765300000							2995872505					58	29	2					
53279	species	Octodon lunatus	["Octodon lunatus"]	["mOctLun"]	["Viscacha rat"]		Octodon lunatus	Octodon	Octodontidae	Rodentia	Mammalia	Chordata	Metazoa	4.3984375	4303200000							2995872505					78	39	2					
10160	species	Octodon degus	["Octodon degus"]	["mOctDeg"]	["Degu"]		Octodon degus	Octodon	Octodontidae	Rodentia	Mammalia	Chordata	Metazoa	4.30859375	4215180000			19847	39965	2012-05-01	Scaffold	2995872505	SAMN00769067	12091372			58	29	2			insdc_open		
183514	species	Aconaemys fuscus	["Aconaemys fuscus"]	["mAcoFus"]	["Viscacha rat"]		Aconaemys fuscus	Aconaemys	Octodontidae	Rodentia	Mammalia	Chordata	Metazoa	3.75	3667500000							2651634209					56	28	2					
210823	species	Aconaemys porteri	["Aconaemys porteri"]	["mAcoPor"]	["Viscacha rat"]		Aconaemys porteri	Aconaemys	Octodontidae	Rodentia	Mammalia	Chordata	Metazoa	3.69921875	3618600000							2651634209					58	29	2					
210824	species	Aconaemys sagei	["Aconaemys sagei"]	["mAcoSag"]	["Viscacha rat"]		Aconaemys sagei	Aconaemys	Octodontidae	Rodentia	Mammalia	Chordata	Metazoa	3.69921875	3618600000							2651634209					54	27	2					
135583	species	Octomys mimax	["Octomys mimax"]	["mOctMim"]	["Viscacha rat"]		Octomys mimax	Octomys	Octodontidae	Rodentia	Mammalia	Chordata	Metazoa	3.900390625	3814200000			4478		2017-10-17	Scaffold	2591288717	SAMN06642006	4874			56	28	2			insdc_open		
10023	species	Pedetes capensis	["Pedetes capensis capensis"]	["mPedCap"]	["springhare"]		Pedetes capensis	Pedetes	Pedetidae	Rodentia	Mammalia	Chordata	Metazoa	3.69921875	3563587500			54009		2019-08-08	Scaffold	2850076812	SAMN07678104	74432			38	19	2	ZOONOMIA	ZOONOMIA	published		
101667	species	Idiurus macrotis	["Idiurus panga"]	["mIdiMac"]	["long-eared scaly-tailed flying squirrel"]		Idiurus macrotis	Idiurus	Anomaluridae	Rodentia	Mammalia	Chordata	Metazoa	3.69921875	3563587500					2023-04-03		2850076812					38	19	2					
359030	species	Anomalurus sp. GP-2005	["Anomalurus sp. GP-2005"]				Anomalurus sp. GP-2005	Anomalurus	Anomaluridae	Rodentia	Mammalia	Chordata	Metazoa	3.69921875	3563587500					2023-04-03		2850076812					38	19	2					
1082180	species	Anomalurus beecrofti	["Anomalurus beecrofti citrinus"]	["mAnoBee"]	["Beecroft's scaly-tailed squirrel"]		Anomalurus beecrofti	Anomalurus	Anomaluridae	Rodentia	Mammalia	Chordata	Metazoa	3.69921875	3563587500					2023-04-03		2850076812					38	19	2					
2022012	species	Anomalurus derbianus	["Pteromys derbianus"]	["mAnoDer"]			Anomalurus derbianus	Anomalurus	Anomaluridae	Rodentia	Mammalia	Chordata	Metazoa	3.69921875	3563587500					2023-04-03		2850076812					38	19	2					
1559503	species	Anomalurus pelii	["Anomalurus pelii"]	["mAnoPel"]	["Pel's scaly-tailed squirrel"]		Anomalurus pelii	Anomalurus	Anomaluridae	Rodentia	Mammalia	Chordata	Metazoa	3.69921875	3563587500					2023-04-03		2850076812					38	19	2					
2022013	species	Anomalurus pusillus	["Anomalurus pusillus"]	["mAnoPus"]			Anomalurus pusillus	Anomalurus	Anomaluridae	Rodentia	Mammalia	Chordata	Metazoa	3.69921875	3563587500					2023-04-03		2850076812					38	19	2					
101669	species	Zenkerella insignis	["Aethurus glirinus"]	["mZenIns"]	["Cameroon scaly-tail"]		Zenkerella insignis	Zenkerella	Anomaluridae	Rodentia	Mammalia	Chordata	Metazoa	3.69921875	3563587500					2023-04-03		2850076812					38	19	2					
2926630	species	Scarturus williamsi	["Allactaga williamsi"]				Scarturus williamsi	Scarturus	Dipodidae	Rodentia	Mammalia	Chordata	Metazoa	3.21484375	3110040000					2023-04-03		2959656337					32	21	2					
1041416	species	Orientallactaga bullata	["Allactaga (Orientallactaga) bullata"]	["mOriBul"]			Orientallactaga bullata	Orientallactaga	Dipodidae	Rodentia	Mammalia	Chordata	Metazoa	3.21484375	3110040000			30651		2019-01-16	Scaffold	3093575781	SAMN07678035	36308			32	21	2	ZOONOMIA	ZOONOMIA	published		
234626	species	Orientallactaga sibirica	["Dipus alactaga"]	["mOriSib"]	["Mongolian five-toed jerboa"]		Orientallactaga sibirica	Orientallactaga	Dipodidae	Rodentia	Mammalia	Chordata	Metazoa	3.21484375	3110040000			25878816		2024-02-05	Contig	2825736894	SAMN16987130;SAMN36398074				32	21	2			insdc_open		
980894	species	Euchoreutes naso	["Euchoreutes naso alashanicus"]	["mEucNas"]	["Long-eared jerboa"]		Euchoreutes naso	Euchoreutes	Dipodidae	Rodentia	Mammalia	Chordata	Metazoa	3.21484375	3110040000					2023-04-03		2725718099					32	21	2					
101673	species	Eozapus setchuanus	["Eozapus setchuanus"]	["mEozSet"]	["Chinese jumping mouse"]		Eozapus setchuanus	Eozapus	Dipodidae	Rodentia	Mammalia	Chordata	Metazoa	3.21484375	3110040000					2023-04-03		2611189839					32	21	2					
160400	species	Zapus hudsonius	["Zapus hudsonius preblei"]	["mZapHud"]	["meadow jumping mouse"]		Zapus hudsonius	Zapus	Dipodidae	Rodentia	Mammalia	Chordata	Metazoa	3.21484375	3110040000			23350		2019-01-15	Scaffold	2611189839	SAMN07678139	26350	63		32	21	2	ZOONOMIA	ZOONOMIA	published		
1385376	species	Salpingotus crassicauda	["Salpingotus crassicauda"]	["mSalCra"]	["thick-tailed pygmy jerboa"]		Salpingotus crassicauda	Salpingotus	Dipodidae	Rodentia	Mammalia	Chordata	Metazoa	3.21484375	3110040000			13709620		2024-07-25	Contig	2438671016	SAMN41659626				32	21	2					
1041413	species	Stylodipus telum	["Scirtopoda telum birulae"]	["mStyTel"]			Stylodipus telum	Stylodipus	Dipodidae	Rodentia	Mammalia	Chordata	Metazoa	3.21484375	3110040000					2023-04-03		2840246359					32	21	2					
