taxon_id	taxon_rank	scientific_name	synonym	tol_id	common_name	subspecies	species	genus	family	order	class	phylum	kingdom	superkingdom	assembly_level	biosample	scaffold_n50	assembly_type	contig_n50	gene_count	assembly_date	busco_completeness	gc_percent	mitochondrion_assembly_span	c_value	genome_size	genome_size_kmer	genome_size_draft	chromosome_number	haploid_number	ploidy	insdc_open	published	sequencing_status
1914719	genus	Heraldia	["Heraldia"]					Heraldia	Syngnathidae	Syngnathiformes	Actinopteri	Chordata	Metazoa	Eukaryota										16531	1.33984375	1310520000			58	22	2			
1914708	genus	Apterygocampus	["Apterygocampus"]					Apterygocampus	Syngnathidae	Syngnathiformes	Actinopteri	Chordata	Metazoa	Eukaryota										16531	1.33984375	1310520000			58	22	2			
864801	genus	Haliichthys	["Haliichthys"]					Haliichthys	Syngnathidae	Syngnathiformes	Actinopteri	Chordata	Metazoa	Eukaryota										16531	1.33984375	1310520000			58	22	2			
270526	genus	Solenostomus	["Solenichthys"]					Solenostomus	Solenostomidae	Syngnathiformes	Actinopteri	Chordata	Metazoa	Eukaryota							2023-04-03			16504	0.953125	938880000			48	22	2			
150447	genus	Aulostomus	["Aulostamus"]					Aulostomus	Aulostomidae	Syngnathiformes	Actinopteri	Chordata	Metazoa	Eukaryota							2023-04-03			18154	0.7001953125	684600000			48	22	2			
2696654	genus	Centriscops						Centriscops	Centriscidae	Syngnathiformes	Actinopteri	Chordata	Metazoa	Eukaryota										16016	0.5498046875	537900000			48	22	2			
458591	genus	Notopogon	["Notopogon"]					Notopogon	Centriscidae	Syngnathiformes	Actinopteri	Chordata	Metazoa	Eukaryota										16016	0.5498046875	537900000			48	22	2			
206123	genus	Macroramphosus	["Macroramphosus"]					Macroramphosus	Centriscidae	Syngnathiformes	Actinopteri	Chordata	Metazoa	Eukaryota	Scaffold	SAMEA5563356	41786		13365		2020-04-15			16016	0.5498046875	537900000			48	22	2	PRJEB32126		insdc_open
270545	genus	Aeoliscus	["Aeoliscus"]					Aeoliscus	Centriscidae	Syngnathiformes	Actinopteri	Chordata	Metazoa	Eukaryota	Scaffold	SAMEA5563349	115785		15935		2020-04-15			16392	0.449951171875	440100000			48	22	2	PRJEB32126		insdc_open
588784	genus	Centriscus	["Centricus"]					Centriscus	Centriscidae	Syngnathiformes	Actinopteri	Chordata	Metazoa	Eukaryota										16392	0.449951171875	440100000			48	22	2			
206153	genus	Fistularia	["Aulus"]					Fistularia	Fistulariidae	Syngnathiformes	Actinopteri	Chordata	Metazoa	Eukaryota	Scaffold	SAMEA5563353	107234		17669		2023-04-03			16461	0.75244140625	735945000			48	22	2	PRJEB32126		insdc_open
94923	genus	Dactylopterus	["Cephacandia"]					Dactylopterus	Dactylopteridae	Syngnathiformes	Actinopteri	Chordata	Metazoa	Eukaryota	Scaffold	SAMEA5563350	17099		8271		2020-04-15			16717	0.677734375	687045000			48	22	2	PRJEB32126		insdc_open
143341	genus	Dactyloptena	["Diacocus"]					Dactyloptena	Dactylopteridae	Syngnathiformes	Actinopteri	Chordata	Metazoa	Eukaryota							2023-04-03			16717	0.677734375	687045000			48	22	2			
3056089	genus	Porocephalichthys						Porocephalichthys	Dinematichthyidae	Ophidiiformes	Actinopteri	Chordata	Metazoa	Eukaryota										16621	0.638671875	624697500			48	24	2			
3056029	genus	Beaglichthys						Beaglichthys	Dinematichthyidae	Ophidiiformes	Actinopteri	Chordata	Metazoa	Eukaryota										16621	0.638671875	624697500			48	24	2			
3056043	genus	Dipulus						Dipulus	Dinematichthyidae	Ophidiiformes	Actinopteri	Chordata	Metazoa	Eukaryota										16621	0.638671875	624697500			48	24	2			
3056064	genus	Monothrix						Monothrix	Dinematichthyidae	Ophidiiformes	Actinopteri	Chordata	Metazoa	Eukaryota										16621	0.638671875	624697500			48	24	2			
3056039	genus	Dermatopsis						Dermatopsis	Dinematichthyidae	Ophidiiformes	Actinopteri	Chordata	Metazoa	Eukaryota										16621	0.638671875	624697500			48	24	2			
210590	genus	Ophidion	["Rissola"]					Ophidion	Ophidiidae	Ophidiiformes	Actinopteri	Chordata	Metazoa	Eukaryota										16588	0.759765625	743280000			48	24	2			
274687	genus	Chilara	["Chilara"]					Chilara	Ophidiidae	Ophidiiformes	Actinopteri	Chordata	Metazoa	Eukaryota										16588	0.6474609375	633255000			48	24	2			
2048772	genus	Cherublemma	["Brotuloides"]					Cherublemma	Ophidiidae	Ophidiiformes	Actinopteri	Chordata	Metazoa	Eukaryota										16588	0.6474609375	633255000			48	24	2			
1182259	genus	Otophidium	["Otophidium"]					Otophidium	Ophidiidae	Ophidiiformes	Actinopteri	Chordata	Metazoa	Eukaryota										16588	0.6474609375	633255000			48	24	2			
334370	genus	Lepophidium	["Lepophidium"]					Lepophidium	Ophidiidae	Ophidiiformes	Actinopteri	Chordata	Metazoa	Eukaryota										16588	0.6474609375	633255000			48	24	2			
154953	genus	Genypterus	["Genypterus"]					Genypterus	Ophidiidae	Ophidiiformes	Actinopteri	Chordata	Metazoa	Eukaryota										16588	0.53515625	523230000			48	24	2			
458604	genus	Raneya	["Raneya"]					Raneya	Ophidiidae	Ophidiiformes	Actinopteri	Chordata	Metazoa	Eukaryota										16588	0.6474609375	633255000			48	24	2			
994701	genus	Parophidion	["Parophidion"]					Parophidion	Ophidiidae	Ophidiiformes	Actinopteri	Chordata	Metazoa	Eukaryota										16588	0.6474609375	633255000			48	24	2			
3056622	genus	Hypopleuron						Hypopleuron	Ophidiidae	Ophidiiformes	Actinopteri	Chordata	Metazoa	Eukaryota										16588	0.638671875	624697500			48	24	2			
