"scientific_name","species","subspecies","common_name","family","zims_species360","origin","sex","cell_type","karyotype","sample_id","wgs","rna_seq","iucn","superclass","animal_id","individual_id","lines_per_individual","iPSC","status","cnag_id","species_short","link","dna","karyo","rna","seq","n_samples","date","animal_species","species_360_local_id","coming_from_clean"
"Terrapene nelsoni","Terrapene nelsoni",NA,"Spotted Box Turtle","Emydidae","FRW17-00799/JEREZ / TENE07","U","M","Primary",NA,"Ter_Nel_1",NA,NA,"DD","Reptil","A108","I_A108",1,FALSE,FALSE,NA,"Ter_Nel","https://iucn-tftsg.org/terrapene-nelsoni-060/",FALSE,FALSE,FALSE,FALSE,1,"20/04/21","Terrapene nelsoni","FRW17-00799","Zoo Jerez"
"Terrapene nelsoni","Terrapene nelsoni",NA,"Spotted Box Turtle","Emydidae","FRW17-00798/JEREZ / TENE06","U","F","Primary",NA,"Ter_Nel_2","ABA20171",NA,"DD","Reptil","A82","I_A82",1,FALSE,FALSE,NA,"Ter_Nel","https://www.iucnredlist.org/species/21643/97298467",FALSE,FALSE,FALSE,TRUE,1,"24/02/21","Terrapene nelsoni","FRW17-00798/JEREZ TENE06","Zoo Jerez"
"Graptemys pseudogeographica","Graptemys pseudogeographica",NA,"Map turtle","Emydidae","QGH23-06415-IA","U","U","Fibro",NA,"Gra_Pse_1","ABA20142","BB5618","LC","Reptil","A480","I_A480",1,FALSE,TRUE,NA,"Gra_Pse","https://www.iucnredlist.org/species/165600/97424024",TRUE,FALSE,TRUE,FALSE,1,"18/08/2023","Graptemys","QGH23-06415-IA","Zoo Barcelona"
"Caretta caretta","Caretta caretta",NA,"Loggerhead Turtle","Cheloniidae","-",NA,NA,"PBMc",NA,"Car_Car_1",NA,NA,"VU","Reptil","A152","I_A152",1,FALSE,TRUE,NA,"Car_Car","https://reptile-database.reptarium.cz/species?genus=Caretta&species=caretta",FALSE,FALSE,FALSE,FALSE,1,"08/07/21","Tortuga boba grande","20113997","Aquarium de Gijon"
"Stigmochelys pardalis","Stigmochelys pardalis",NA,"Leopard Tortoise","Testudinidae","FRW18-00897/JEREZ / PAR-5","U","U","Primary",NA,"Sti_Par_1","ABA23940",NA,"LC","Reptil","A88","I_A88",1,FALSE,FALSE,NA,"Sti_Par","https://www.iucnredlist.org/species/163449/1009442",FALSE,FALSE,FALSE,FALSE,1,"09/03/21","Stigmochelys pardalis","PAR-5-FRW18-00897","Zoo Jerez"
"Testudo hermanni hermanni","Testudo hermanni","hermanni","Balkan Hermann's tortoise","Testudinidae","20910513/BARCELONA / 9831","U","F","Primary",NA,"Tes_Her_1",NA,NA,"EN","Reptil","A184","I_A184",1,FALSE,FALSE,NA,"Tes_Her","https://www.iucnredlist.org/species/21650/9306703",FALSE,FALSE,FALSE,FALSE,1,"01/10/21","Testudo hermanni hermanni","20910513","Zoo Barcelona"
"Heosemys spinosa","Heosemys spinosa",NA,"Spiny Turtle","Geoemydidae","6169827","WILD","M","Primary",NA,"Heo_Spi_1","ABA20135",NA,"EN","Reptil","A244","I_A244",1,FALSE,FALSE,NA,"Heo_Spi",NA,FALSE,FALSE,FALSE,FALSE,1,"10/1/22","heosemys spinosa","6169827/7683","Zoo Barcelona"
"Mauremys leprosa","Mauremys leprosa",NA,"Mediterranean turtel","Geoemydidae","QGH19-05061/BARCELONA / 13386","CAPTIVE","M","Primary",NA,"Mau_Lep_1","ABA20149",NA,"VU","Reptil","A549","I_A549",1,FALSE,FALSE,NA,"Mau_Lep","https://www.iucnredlist.org/species/158468/5199555",FALSE,FALSE,FALSE,FALSE,1,"29/5/2024","Mauremys leprosa","QGH19-05061/BARCELONA / 13386","Zoo Barcelona"
"Mauremys leprosa","Mauremys leprosa",NA,"Mediterranean turtel","Geoemydidae","QGH20-05454 / BARCELONA / 13743","UNDETERMINED","U","Primary",NA,"Mau_Lep_2",NA,NA,"VU","Reptil","A569","I_A569",1,FALSE,FALSE,NA,"Mau_Lep",NA,FALSE,FALSE,FALSE,FALSE,1,"12/7/2024","Mauremys leprosa","QGH20-05454 / BARCELONA / 13743","Zoo Barcelona"
"Mauremys leprosa","Mauremys leprosa",NA,"Mediterranean turtel","Geoemydidae","QGH21-05541/BARCELONA / 13811","CAPTIVE","M","Primary",NA,"Mau_Lep_3",NA,NA,"VU","Reptil","A603","I_A603",1,FALSE,FALSE,NA,"Mau_Lep",NA,FALSE,FALSE,FALSE,FALSE,1,"5/11/2024","Mauremys leprosa","QTR12-00743 / BARCELONA / 12098","Zoo Barcelona"
"Macrochelys temminckii","Macrochelys temminckii",NA,"Alligator snapping turtle","Chelydridae","23771982","CAPTIVE","F","Primary",NA,"Mac_Tem_1",NA,NA,"VU","Reptil","A356","I_A356",1,FALSE,FALSE,NA,"Mac_Tem","https://www.iucnredlist.org/species/12589/97272309",FALSE,FALSE,FALSE,FALSE,1,"05/07/2022","Macrochelys temminckii","QGH12-00305/BARCELONA/11715","Zoo Barcelona"
"Cuora amboinensis kamaroma","Cuora amboinensis","kamaroma","Southeast Asian box turtle","Geoemydidae",NA,"UNKNOWN","M","Primary",NA,"Cuo_Amb_1",NA,NA,"VU","Reptil","A551","I_A551",1,FALSE,FALSE,NA,"Cuo_Amb","https://www.iucnredlist.org/species/5958/3078812",FALSE,FALSE,FALSE,FALSE,1,"6/6/2024","Cuora amboinensis kamaroma","MIG12-28931619 / BARCELONA / 2041","Zoo Barcelona"
"Chlamydosaurus kingii","Chlamydosaurus kingii",NA,"Frilled Lizard","Agamidae","QGH16-04206","CAPTIVE","F","Primary",NA,"Chl_Kin_1",NA,NA,"LC","Reptil","A294","I_A294",1,FALSE,FALSE,NA,"Chl_Kin","https://www.iucnredlist.org/species/170384/21644690",FALSE,FALSE,FALSE,FALSE,1,"06/04/2022","Clamidosaurus kingii","QGH16-04206","Zoo Barcelona"
"Chlamydosaurus kingii","Chlamydosaurus kingii",NA,"Frilled Lizard","Agamidae","-",NA,NA,"Primary",NA,"Chl_Kin_2",NA,NA,"LC","Reptil","A110","I_A110",1,FALSE,FALSE,NA,"Chl_Kin","https://reptile-database.reptarium.cz/species?genus=Chlamydosaurus&species=kingii&search_param=%28%28search%3D%27Chlamydosaurus+kingii%27%29%29",FALSE,FALSE,FALSE,FALSE,1,"27/04/21","Chlamydosaurus kingii","RMC17-00248/BARCELONA / 13814","Zoo Jerez"
"Chlamydosaurus kingii","Chlamydosaurus kingii",NA,"Frilled Lizard","Agamidae","QGH18-04854 / BARCELONA / 13175","CAPTIVE","F","Primary",NA,"Chl_Kin_3",NA,NA,"LC","Reptil","A579","I_A579",1,FALSE,FALSE,NA,"Chl_Kin","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi",FALSE,FALSE,FALSE,FALSE,1,"7/8/2024","Chlamydosaurus kingii","QGH18-04854 / BARCELONA / 13175","Zoo Barcelona"
"Chlamydosaurus kingii","Chlamydosaurus kingii",NA,"Frilled Lizard","Agamidae","QGH18-04839/ BARCELONA / 13159","CAPTIVE","M","Primary",NA,"Chl_Kin_4",NA,NA,"LC","Reptil","A586","I_A586",1,FALSE,FALSE,NA,"Chl_Kin",NA,FALSE,FALSE,FALSE,FALSE,1,"5/9/2024","Chlamydosaurus kingii","QGH18-04839/ BARCELONA / 13159","Zoo Barcelona"
"Chlamydosaurus kingii","Chlamydosaurus kingii",NA,"Frilled Lizard","Agamidae","QGH18-04917/ BARCELONA / 13227","CAPTIVE","F","Primary",NA,"Chl_Kin_5",NA,NA,"LC","Reptil","A585","I_A585",1,FALSE,FALSE,NA,"Chl_Kin",NA,FALSE,FALSE,FALSE,FALSE,1,"5/9/2024","Chlamydosaurus kingii","QGH18-04917/ BARCELONA / 13227","Zoo Barcelona"
"Chamaeleo chamaeleon","Chamaeleo chamaeleon",NA,"Mediterranean Chameleon","Chamaeleonidae","CRAS 663/20",NA,NA,"Primary",NA,"Cha_Cha_1",NA,NA,"LC","Reptil","A91","I_A91",1,FALSE,FALSE,NA,"Cha_Cha","https://www.iucnredlist.org/species/157246/743434",FALSE,FALSE,FALSE,FALSE,1,"16/03/21","Chamaeleo chamaeleon","CRAS 663/20","Zoo Jerez"
"Chamaeleo chamaeleon","Chamaeleo chamaeleon",NA,"Mediterranean Chameleon","Chamaeleonidae","-","WILD","F","Fibro",NA,"Cha_Cha_2",NA,NA,"LC","Reptil","A213","I_A213",1,FALSE,TRUE,NA,"Cha_Cha","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=91907&lvl=3&lin=f&keep=1&srchmode=1&unlock",TRUE,FALSE,FALSE,FALSE,1,"9/11/21","Chamaeleo chamaeleon","CRAS 504/21","Zoo Jerez"
"Varanus albigularis","Varanus albigularis",NA,"White-throated monitor","Varanidae","QGH18-04891/ID: BARCELONA / 13202","DECOMISO/INDETERM","F","Fibro",NA,"Var_Alb_1",NA,"BB5608","LC","Reptil","A173","I_A173",1,FALSE,TRUE,NA,"Var_Alb","https://www.iucnredlist.org/species/22473612/22473630",TRUE,FALSE,TRUE,FALSE,1,"07/09/21","Varanus albigularis","QGH18-0489","Zoo Barcelona"
"Uromastyx acanthinura","Uromastyx acanthinura",NA,"North African Spiny-tailed Lizard","Agamidae","BARCELONA / 11362",NA,"F","Primary",NA,"Uro_Aca_1","ABA20120",NA,"NT","Reptil","A242","I_A242",1,FALSE,FALSE,NA,"Uro_Aca","https://reptile-database.reptarium.cz/species?genus=Uromastyx&species=acanthinura",FALSE,FALSE,FALSE,FALSE,1,"30/12/21","Uromastyx acantiuia","QGH20-05511/13788","Zoo Barcelona"
"Uromastyx acanthinura","Uromastyx acanthinura",NA,"North African Spiny-tailed Lizard","Agamidae",NA,NA,NA,"Primary",NA,"Uro_Aca_2",NA,NA,"NT","Reptil","A679","I_A679",1,FALSE,FALSE,NA,"Uro_Aca","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=52167&lvl=3&lin=f&keep=1&srchmode=1&unlock",FALSE,FALSE,FALSE,FALSE,1,"22/4/2025","Uromastyx acanthinura","MIG12-29661834 / BARCELONA / 11362","Zoo Barcelona"
"Varanus prasinus","Varanus prasinus",NA,"Emerald monitor","Varanidae","BHG15-00445/BARCELONA / 12643","CAPTIVE","M","Fibro",NA,"Var_Pra_1","ABA20137",NA,"LC","Reptil","A268","I_A268",1,FALSE,TRUE,NA,"Var_Pra","https://www.iucnredlist.org/species/42485751/101752115",TRUE,FALSE,FALSE,FALSE,1,"11/2/21","Varanus parsinus","BHG15-00445/BARCELONA / 12643","Zoo Barcelona"
"Furcifer pardalis","Furcifer pardalis",NA,"Panther chameleon","Chamaeleonidae","TLJ22-01287/BIOPARCVA / C10","CAPTIVE","F","Primary",NA,"Fur_Par_1",NA,NA,"LC","Reptil","A314","I_A314",1,FALSE,FALSE,NA,"Fur_Par","https://www.iucnredlist.org/species/172955/6947909",FALSE,FALSE,FALSE,FALSE,1,"11/05/2022","Panther chameleon","TLJ22-01287/ BIOPARCVA / C10","Zoo Bioparc Valencia"
"Furcifer pardalis","Furcifer pardalis",NA,"Panther chameleon","Chamaeleonidae","-","CAPTIVE",NA,"Primary",NA,"Fur_Par_2",NA,NA,"LC","Reptil","A844","I_A844",1,FALSE,FALSE,NA,"Fur_Par",NA,FALSE,FALSE,FALSE,FALSE,1,"10/6/2026","Furcifer pardalis","DMM15-00864/MADRID Z / KO15","Bioparc València"
"Dracaena guianensis","Dracaena guianensis",NA,"Caiman lizard","Teiidae","17968157/Barcelona9399","CAPTIVE","F","Fibro",NA,"Dra_Gui_1",NA,NA,"LC","Reptil","A452","I_A452",1,FALSE,TRUE,NA,"Dra_Gui","https://www.iucnredlist.org/species/44579645/44579652",TRUE,FALSE,FALSE,FALSE,1,"24/03/2023","Dracaena guianensis","17968157/Barcelona9399","Zoo Barcelona"
"Eublepharis macularius","Eublepharis macularius",NA,"Leopard gecko","Eublepharidae",NA,"CAPTIVE","M","Primary",NA,"Eub_Mac_1","ABA23930",NA,"LC","Reptil","A479","I_A479",1,FALSE,FALSE,NA,"Eub_Mac","https://www.iucnredlist.org/species/164745/1072324",FALSE,FALSE,FALSE,FALSE,1,"18/08/2023","Eublepharis macularius","17967419/BARCELONA / 5975","Zoo Barcelona"
"Python regius","Python regius",NA,"Python regius","Pythonidae","17963991","CAPTIVE","F","Primary",NA,"Pyt_Reg_1",NA,NA,"LC","Reptil","A328","I_A328",1,FALSE,FALSE,NA,"Pyt_Reg","https://www.iucnredlist.org/species/177562/15340592",FALSE,FALSE,FALSE,FALSE,1,"31/05/2022","Python regius","17963991 BARCELONA/5619","Zoo Barcelona"
"Python regius","Python regius",NA,"Python regius","Pythonidae","MIG12-28325971 / BARCELONA / 1005","WILD","F","Primary",NA,"Pyt_Reg_2","ABA23931",NA,"LC","Reptil","A578","I_A578",1,FALSE,FALSE,NA,"Pyt_Reg",NA,FALSE,FALSE,FALSE,FALSE,1,"5/8/2024","Python regius","MIG12-28325971 / BARCELONA / 1005","Zoo Barcelona"
"Python breitensteini","Python breitensteini",NA,"Bornean blood python","Pythonidae","15808636/Barcelona/7300","CAPTIVE","F","Primary",NA,"Pyt_Bre_1",NA,NA,"LC","Reptil","A396","I_A396",1,FALSE,FALSE,NA,"Pyt_Bre",NA,FALSE,FALSE,FALSE,FALSE,1,"20/09/2022","Python breitensteini","15808636/Barcelona/7300","Zoo Barcelona"
"Lampropeltis triangulum sinaloae","Lampropeltis triangulum","sinaloae","Sinaloan milksnake","Colubridae","17967337/BARCELONA / 8241","CAPTIVE","F","Primary",NA,"Lam_Tri_1","ABA23929",NA,"LC","Reptil","A363","I_A363",1,FALSE,FALSE,NA,"Lam_Tri","https://www.iucnredlist.org/species/197493/2490171",FALSE,FALSE,FALSE,FALSE,1,"18/07/2022","Lampropelis triangulum sinaloae","17967337","Zoo Barcelona"
"Lampropeltis pyromelana","Lampropeltis pyromelana",NA,"Sonoran mountain kingsnake","Colubridae","AP26-0041",NA,NA,"Fibro",NA,"Lam_Pyr_1",NA,NA,"LC","Reptil","A778","I_A778",1,FALSE,TRUE,NA,"Lam_Pyr",NA,FALSE,FALSE,FALSE,FALSE,1,"17/2/2026","Lampropeltis","AP26-0041","Zoo Barcelona"
"Acrantophis dumerili","Acrantophis dumerili",NA,"Dumeril's ground boa","Boidae","QGH13-01358/BARCELONA / 12003","CAPTIVE","F","Primary",NA,"Acr_Dum_1",NA,NA,"LC","Reptil","A518","I_A518",1,FALSE,FALSE,NA,"Acr_Dum","https://www.iucnredlist.org/species/282/13054798",FALSE,FALSE,FALSE,FALSE,1,"25/1/2024","Acrantophis dumerili","QGH13-01358 / BARCELONA 12003","Zoo Barcelona"
"Acrantophis dumerili","Acrantophis dumerili",NA,"Dumeril's ground boa","Boidae","QGH18-04916/: BARCELONA / 13226","CAPTIVE","U","Primary",NA,"Acr_Dum_2","ABA19318",NA,"LC","Reptil","A550","I_A550",1,FALSE,FALSE,NA,"Acr_Dum",NA,FALSE,FALSE,FALSE,FALSE,1,"6/6/2024","Acrantophis dumerili","QGH18-04916 / BARCELONA / 13226","Zoo Barcelona"
"Malpolon monspessulanus","Malpolon monspessulanus",NA,"Western Montpellier Snake","Psammophiidae","-",NA,NA,"Primary",NA,"Mal_Mon_1",NA,NA,"LC","Reptil","A546","I_A546",1,FALSE,FALSE,NA,"Mal_Mon","https://www.iucnredlist.org/species/157262/5064665",FALSE,FALSE,FALSE,FALSE,1,"16/5/2024","Malpolon monspessulanus","QGH24-06588/: BARCELONA / 14463","Tarragona/CBP"
"Malpolon monspessulanus","Malpolon monspessulanus",NA,"Western Montpellier Snake","Psammophiidae","QGH20-05512/BARCELONA / 13789","CAPTIVE","F","Fibro",NA,"Mal_Mon_2",NA,NA,"LC","Reptil","A721","I_A721",1,FALSE,TRUE,NA,"Mal_Mon",NA,FALSE,FALSE,FALSE,FALSE,1,"9/9/2025","Malpolon monspessulanus","QGH20-05512 / BARCELONA / 13789","Zoo Barcelona"
"Malpolon monspessulanus","Malpolon monspessulanus",NA,"Western Montpellier Snake","Psammophiidae","MCNB","WILD",NA,"Primary",NA,"Mal_Mon_3",NA,NA,"LC","Reptil","A836","I_A836",1,FALSE,FALSE,NA,"Mal_Mon",NA,FALSE,FALSE,FALSE,FALSE,1,"9/6/2026","M. monspessulanus","QGH18-04894/BARCELONA / 13205","Museu de Ciencies Naturlas Barcelona"
"Malpolon monspessulanus","Malpolon monspessulanus",NA,"Western Montpellier Snake","Psammophiidae","MCNB","WILD",NA,"Primary",NA,"Mal_Mon_4",NA,NA,"LC","Reptil","A817","I_A817",1,FALSE,FALSE,NA,"Mal_Mon",NA,FALSE,FALSE,FALSE,FALSE,1,"20/5/2026","Malpolon monspessulanus","CN23558","Museu de Ciencies Naturlas Barcelona"
"Macroprotodon mauritanicus","Macroprotodon mauritanicus",NA,"False Smooth Snake","Colubridae",NA,NA,NA,"Fibro",NA,"Mac_Mau_1",NA,NA,"LC","Reptil","A545","I_A545",1,FALSE,TRUE,NA,"Mac_Mau","https://www.iucnredlist.org/species/61533/204862390",TRUE,FALSE,TRUE,FALSE,1,"16/5/2024","Macroprotodon mauritanicus","QGH24-06588/: BARCELONA / 14463","Menorca"
"Macroprotodon mauritanicus","Macroprotodon mauritanicus",NA,"False Smooth Snake","Colubridae","MCNB/CN 23559","WILD",NA,"Primary",NA,"Mac_Mau_2",NA,NA,"LC","Reptil","A813","I_A813",1,FALSE,FALSE,NA,"Mac_Mau",NA,FALSE,FALSE,FALSE,FALSE,1,"20/5/2026","Macroprotodon mauritanicus","CN 23559","Museu de Ciencies Naturlas Barcelona"
"Macroprotodon mauritanicus","Macroprotodon mauritanicus",NA,"False Smooth Snake","Colubridae","MCNB/CN23560","WILD",NA,"Primary",NA,"Mac_Mau_3",NA,NA,"LC","Reptil","A814","I_A814",1,FALSE,FALSE,NA,"Mac_Mau",NA,FALSE,FALSE,FALSE,FALSE,1,"2/6/2026","Macroprotodon mauritanicus","CN23560","Museu de Ciencies Naturlas Barcelona"
"Hemorrhois hippocrepis","Hemorrhois hippocrepis",NA,"Horseshoe Whip Snake","Colubridae",NA,NA,NA,"Primary",NA,"Hem_Hip_1",NA,NA,"LC","Reptil","A547","I_A547",1,FALSE,FALSE,NA,"Hem_Hip","https://www.iucnredlist.org/species/61509/12495496",FALSE,FALSE,FALSE,FALSE,1,"16/5/2024","Hemorrhois hippocrepis","QGH24-06588/: BARCELONA / 14463","Tarragona/CBP"
"Coronella girondica","Coronella girondica",NA,"Southern Smooth Snake","Colubridae","Tarragona",NA,NA,"Fibro",NA,"Cor_Gir_1","ABA20101",NA,"LC","Reptil","A563","I_A563",1,FALSE,TRUE,NA,"Cor_Gir","https://www.iucnredlist.org/species/61491/86249650",TRUE,FALSE,FALSE,FALSE,1,"26/6/2024","Coronella girondica","CN13609 Tarragona","Tarragona/CBP"
"Coronella girondica","Coronella girondica",NA,"Southern Smooth Snake","Colubridae","MCNB (23562)",NA,NA,"Primary",NA,"Cor_Gir_2",NA,NA,"LC","Reptil","A806","I_A806",1,FALSE,FALSE,NA,"Cor_Gir",NA,FALSE,FALSE,FALSE,FALSE,1,"29/4/2026","Coronella austriaca ""CN23563""","CN23563","Museu de Ciencies Naturlas Barcelona"
"Coronella girondica","Coronella girondica",NA,"Southern Smooth Snake","Colubridae","MCNB(CN23563)",NA,NA,"Primary",NA,"Cor_Gir_3",NA,NA,"LC","Reptil","A807","I_A807",1,FALSE,FALSE,NA,"Cor_Gir",NA,FALSE,FALSE,FALSE,FALSE,1,"4/5/2026","Coronella girondica ""23562""","CN23562","Museu de Ciencies Naturlas Barcelona"
"Pantherophis guttatus","Pantherophis guttatus",NA,"Red Cornsnake","Colubridae","QGH15-02318/: BARCELONA / 12468","UNDETERMINED","U","Fibro",NA,"Pan_Gut_1","ABA20109",NA,"LC","Reptil","A564","I_A564",1,FALSE,TRUE,NA,"Pan_Gut","https://www.iucnredlist.org/species/63863/71740603",TRUE,FALSE,FALSE,FALSE,1,"26/6/2024","Pantherophis guttatus","QGH15-02318 / BARCELONA / 12468","Zoo Barcelona"
"Macroprotodon brevis","Macroprotodon brevis",NA,"Iberian False Smooth Snake","Colubridae","CN13589 Extremadura","UNDETERMINED","U","Fibro",NA,"Mac_Bre_1","ABA20107","BB5631","NT","Reptil","A566","I_A566",1,FALSE,TRUE,NA,"Mac_Bre","https://www.iucnredlist.org/es/species/61532/12508324",TRUE,FALSE,TRUE,FALSE,1,"28/6/2024","Macroprotodon brevis","CN13589 Extremadura","CSIC"
"Coronella austriaca","Coronella austriaca",NA,"Smooth Snake","Colubridae",NA,"UNDETERMINED","U","Primary",NA,"Cor_Aus_1","ABA20153",NA,"LC","Reptil","A597","I_A597",1,FALSE,FALSE,NA,"Cor_Aus","https://www.iucnredlist.org/species/157284/748852",FALSE,FALSE,FALSE,FALSE,1,"10/10/2024","Coronella austriaca","21213812 / BARCELONA / 9637","Salvi"
"Hierophis viridiflavus","Hierophis viridiflavus",NA,"Western Whip Snake","Colubridae",NA,"WILD","U","Fibro",NA,"Hie_Vir_1","ABA20122","BB5632","LC","Reptil","A575","I_A575",1,FALSE,TRUE,NA,"Hie_Vir","https://www.iucnredlist.org/species/61449/137844938",TRUE,FALSE,TRUE,FALSE,1,"29/7/2024","Hierophis viridiflavus","QGH14-02143 / BARCELONA / 12284","Tarragona/CBP"
"Hierophis viridiflavus","Hierophis viridiflavus",NA,"Western Whip Snake","Colubridae","MCNB/CN23384",NA,"U","Primary",NA,"Hie_Vir_2",NA,NA,"LC","Reptil","A804","I_A804",1,FALSE,FALSE,NA,"Hie_Vir",NA,FALSE,FALSE,FALSE,FALSE,1,"29/4/2026","Hierophis viridiflavus","CN23384","Museu de Ciencies Naturlas Barcelona"
"Natrix helvetica","Natrix helvetica",NA,"European Grass Snake","Natricidae",NA,"WILD","U","Primary",NA,"Nat_Hel_1","ABA20151",NA,"LC","Reptil","A576","I_A576",1,FALSE,FALSE,NA,"Nat_Hel","https://www.iucnredlist.org/species/165594257/165594282",FALSE,FALSE,FALSE,FALSE,1,"30/7/2024","Natrix helvetica","QGH14-02143 / BARCELONA / 12284","Tarragona/CBP"
"Natrix helvetica","Natrix helvetica",NA,"European Grass Snake","Natricidae","MCNB/CN23561",NA,"U","Primary",NA,"Nat_Hel_2",NA,NA,"LC","Reptil","A805","I_A805",1,FALSE,FALSE,NA,"Nat_Hel",NA,FALSE,FALSE,FALSE,FALSE,1,"29/4/2026","Natrix helvetica","CN23561","Museu de Ciencies Naturlas Barcelona"
"Natrix natrix","Natrix natrix",NA,"Grass Snake","Natricidae",NA,"WILD","U","Primary",NA,"Nat_Nat_1",NA,NA,"LC","Reptil","A693","I_A693",1,FALSE,FALSE,NA,"Nat_Nat","https://www.iucnredlist.org/species/165594334/545209",FALSE,FALSE,FALSE,FALSE,1,"26/5/2025","Natrix astreptophora","rNatAst1","Museu de Ciencies Naturlas Barcelona"
"Natrix maura","Natrix maura",NA,"Viperine Snake","Natricidae","MCNB","WILD","U","Primary",NA,"Nat_Mau_1",NA,NA,"LC","Reptil","A838","I_A838",1,FALSE,FALSE,NA,"Nat_Mau","https://www.iucnredlist.org/species/61538/137854248",FALSE,FALSE,FALSE,FALSE,1,"11/6/2026","Natrix maura","QGH18-04894/BARCELONA / 13205","Museu de Ciencies Naturlas Barcelona"
"Natrix maura","Natrix maura",NA,"Viperine Snake","Natricidae","MCNB","WILD","U","Primary",NA,"Nat_Mau_2",NA,NA,"LC","Reptil","A837","I_A837",1,FALSE,FALSE,NA,"Nat_Mau",NA,FALSE,FALSE,FALSE,FALSE,1,"9/6/2026","Natrix maura","QGH18-04894/BARCELONA / 13205","Museu de Ciencies Naturlas Barcelona"
"Natrix maura","Natrix maura",NA,"Viperine Snake","Natricidae","MCNB","WILD","U","Primary",NA,"Nat_Mau_3",NA,NA,"LC","Reptil","A186","I_A186",1,FALSE,FALSE,NA,"Nat_Mau",NA,FALSE,FALSE,FALSE,FALSE,1,"06/10121","Ateles hybridus","QGH16-04259/12875","Zoo Barcelona"
"Natrix astreptophora","Natrix astreptophora",NA,"Red-eyed Grass Snake","Natricidae","MCNB","WILD","U","Primary",NA,"Nat_Ast_1",NA,NA,"LC","Reptil","A815","I_A815",1,FALSE,FALSE,NA,"Nat_Ast","https://www.iucnredlist.org/species/165594036/165594039",FALSE,FALSE,FALSE,FALSE,1,"20/5/2026","Natrix astreptophora","CN23556","Museu de Ciencies Naturlas Barcelona"
"Zamenis scalaris","Zamenis scalaris",NA,"Ladder Snake","Colubridae","CN13609 Tarragona","WILD","U","Fibro",NA,"Zam_Sca_1","ABA20150",NA,"LC","Reptil","A562","I_A562",1,FALSE,TRUE,NA,"Zam_Sca","https://www.iucnredlist.org/species/61565/137857016",FALSE,FALSE,FALSE,FALSE,1,"20/6/2024","Zamenis scalaris","CN13609 Tarragona","CSIC"
"Zamenis longissimus","Zamenis longissimus",NA,"Aesculapian Ratsnake","Colubridae","CN13594 Vall d'Aran","WILD","U","Primary",NA,"Zam_Lon_1","ABA20121",NA,"LC","Reptil","A561","I_A561",1,FALSE,FALSE,NA,"Zam_Lon","https://www.iucnredlist.org/species/157266/49063773",FALSE,FALSE,FALSE,FALSE,1,"20/6/2024","Zamenis longissimus","CN13594 Vall d'Aran","CSIC"
"Corucia zebrata","Corucia zebrata",NA,"Prehensile-tailed skink","Scincidae","QGH20-05473/BARCELONA / 13766","CAPTIVE","U","Primary",NA,"Cor_Zeb_1",NA,NA,"NT","Reptil","A370","I_A370",1,FALSE,FALSE,NA,"Cor_Zeb","https://www.iucnredlist.org/species/196593/2463961",FALSE,FALSE,FALSE,FALSE,1,"29/07/2022","Corucia zebrata","QGH20-05473","Zoo Barcelona"
"Corucia zebrata","Corucia zebrata",NA,"Prehensile-tailed skink","Scincidae","QGH24-06766 / BARCELONA / 14624","CAPTIVE","U","Primary",NA,"Cor_Zeb_2",NA,NA,"NT","Reptil","A584","I_A584",1,FALSE,FALSE,NA,"Cor_Zeb",NA,FALSE,FALSE,FALSE,FALSE,1,"4/9/2024","Corucia zebrata","QGH24-06766 / BARCELONA / 14624","Zoo Barcelona"
"Corucia zebrata","Corucia zebrata",NA,"Prehensile-tailed skink","Scincidae","24712322 - BARCELONA / 9368","CAPTIVE","F","Primary",NA,"Cor_Zeb_3",NA,NA,"NT","Reptil","A627","I_A627",1,FALSE,FALSE,NA,"Cor_Zeb",NA,FALSE,FALSE,FALSE,FALSE,1,"27/12/2024","Corucia zebrata","24712322 - BARCELONA / 9368","Zoo Barcelona"
"Caribicus warreni","Caribicus warreni",NA,"Giant hispaniolan galliwasp","Anguidae","24035004/BARCELONA / 10181","CAPTIVE","M","Fibro",NA,"Car_War_1","ABA20010","BB5566","VU","Reptil","A535","I_A535",1,FALSE,TRUE,NA,"Car_War","https://www.iucnredlist.org/species/39260/115172613",TRUE,FALSE,TRUE,FALSE,1,"8/4/2024","Caribicus warreni","24035004 / BARCELONA / 10181","Zoo Barcelona"
"Caribicus warreni","Caribicus warreni",NA,"Giant hispaniolan galliwasp","Anguidae","24035005 / BARCELONA / 10182","CAPTIVE","M","Primary",NA,"Car_War_2",NA,NA,"VU","Reptil","A702","I_A702",1,FALSE,FALSE,NA,"Car_War",NA,FALSE,FALSE,FALSE,FALSE,1,"30/6/2025","Celestus warreni","24035005 / BARCELONA / 10182","Zoo Barcelona"
